unit_id,name,namebase,height,radius,weight,stratum,sizeLabel,x,z
1825,Janice #11,Janice,0.6554098,0.6690261,0.2933588,0,S,-21.22448,7.914735
1826,Nataly #11,Nataly,1.010232,0.5604368,0.3173031,2,S,-19.7499,7.393922
1827,David #11,David,0.6444141,0.4444276,0.127282,0,XS,-19.01992,7.232524
1828,Mariana #11,Mariana,0.7639689,1.024279,0.8015168,1,L,-17.26394,7.166799
1829,André #11,André,0.8074858,0.804255,0.5223029,1,M,-15.95982,7.112546
1830,Amanda #11,Amanda,0.7660393,0.9022993,0.6236663,1,L,-15.40902,7.848974
1831,Graciane #11,Graciane,0.9925854,0.5395324,0.2889369,2,S,-13.93999,7.132786
1832,Juliane #11,Juliane,1.273889,0.6039174,0.464608,4,M,-12.71766,7.627032
1833,Paulina #11,Paulina,1.04673,0.4341787,0.1973203,3,XS,-11.2359,7.942947
1834,Eloá #11,Eloá,1.24007,0.6767617,0.5679602,4,M,-10.10939,7.005944
1835,Laís #11,Laís,0.8145162,0.8159546,0.5422902,1,M,-9.197657,7.982021
1836,Adriane #11,Adriane,1.071033,0.8773719,0.8244617,3,L,-7.59828,7.863642
1837,Júlia #12,Júlia,1.057194,0.5462298,0.3154318,3,S,-6.009078,7.24978
1838,Adalberto #12,Adalberto,1.012934,1.063755,1.14621,2,XL,-4.604291,7.353741
1839,Elton #12,Elton,0.8173112,0.8671101,0.6145199,1,M,-3.896101,7.364472
1840,Eloah #12,Eloah,1.258415,0.8244652,0.8553982,4,L,-2.568776,7.752452
1841,Lucas #12,Lucas,1.165,0.8141919,0.7722884,4,L,-1.155662,7.158993
1842,Nathaly #12,Nathaly,0.8665091,0.9510394,0.7837366,1,L,-0.2475872,7.884239
1843,Eduardo #12,Eduardo,0.7390431,0.9446464,0.6594901,0,L,1.556095,7.631707
1844,Marta #12,Marta,1.071151,0.458451,0.2251316,3,XS,2.176069,7.870042
1845,Breno #12,Breno,1.173897,0.7013882,0.5774931,4,M,3.729652,7.731824
1846,Otaviano #12,Otaviano,0.999052,0.4034428,0.1626118,2,XS,4.537126,7.688527
1847,Adelaide #12,Adelaide,0.7256778,0.4954621,0.1781413,0,XS,6.382503,7.237844
1848,Marcel #12,Marcel,0.6407889,0.3988191,0.1019217,0,XS,7.065352,7.689139
1849,Roger #12,Roger,0.7219883,0.5959214,0.2563941,0,XS,8.424878,7.06986
1850,Mário #12,Mário,0.6675193,0.5547634,0.2054374,0,XS,9.982915,7.860024
1851,Michele #12,Michele,1.284923,0.9968116,1.276743,4,XL,10.80115,7.805675
1852,Gustavo #12,Gustavo,0.7004953,0.5700815,0.227656,0,XS,12.68067,7.201485
1853,Jaime #12,Jaime,0.9503309,0.7283772,0.5041823,2,M,13.79462,7.49422
1854,Rafael #12,Rafael,0.6963627,0.8835676,0.5436447,0,M,14.68238,7.774584
1855,Eloi #12,Eloi,0.996143,1.032184,1.061295,2,XL,16.72945,7.220363
1856,Vinicius #12,Vinicius,0.7124254,0.3904891,0.1086318,0,XS,17.82597,7.172495
1857,Jozé #12,Jozé,1.103215,0.4642081,0.2377309,3,XS,18.70744,7.373182
1858,Adriano #12,Adriano,1.253857,0.45647,0.2612599,4,S,20.27359,7.577126
1859,Carlito #12,Carlito,1.27442,0.8261317,0.8697838,4,XL,21.50336,7.713392
1860,Marcelo #12,Marcelo,1.286988,0.5466447,0.3845784,4,S,22.54496,7.915538
1861,Martha #12,Martha,0.9357868,0.6903328,0.445958,2,M,23.98737,7.574413
1862,Bernardo #12,Bernardo,0.9370626,0.7912152,0.5866213,2,M,25.05148,7.474869
1863,Gabriela #12,Gabriela,0.6822591,0.6682119,0.3046335,0,S,26.25394,7.190644
1864,Marianne #12,Marianne,0.7842915,0.569037,0.253956,1,XS,27.69942,7.963894
1865,Plinio #12,Plinio,0.6214992,1.012629,0.6372966,0,L,28.3368,7.026609
1866,Josiane #12,Josiane,1.164595,0.6013904,0.4211996,4,S,29.7674,7.394264
1867,Gisele #12,Gisele,1.09719,1.076596,1.271707,3,XL,31.28076,7.518034
1868,Aline #12,Aline,1.262226,0.7176701,0.6501101,4,L,32.79317,7.334467
1869,Miguel #12,Miguel,0.8525949,0.4260193,0.1547395,1,XS,33.99067,7.72959
1870,Aleksandra #12,Aleksandra,0.7940374,0.561121,0.250008,1,XS,-33.55902,8.397747
1871,Artur #12,Artur,0.9958343,1.087449,1.17762,2,XL,-32.74433,8.783788
1872,Ticiane #12,Ticiane,1.021586,0.7997178,0.653354,3,L,-31.43615,8.950907
1873,Guido #12,Guido,1.244147,0.9484172,1.119105,4,XL,-29.81732,8.35276
1874,Marlene #12,Marlene,0.7012586,0.753214,0.397846,0,S,-29.14103,8.422209
1875,Natali #12,Natali,0.7145304,0.6270374,0.2809362,0,S,-27.13586,8.764024
1876,Jéssica #12,Jéssica,0.6282592,0.40408,0.1025826,0,XS,-26.22117,8.898526
1877,Heloi #12,Heloi,1.024986,0.5020216,0.2583228,3,S,-24.67021,8.449358
1878,Willian #12,Willian,0.9653184,1.078275,1.122354,2,XL,-23.5633,9.029157
1879,Miriam #12,Miriam,0.731372,1.056115,0.8157575,0,L,-22.53887,9.073997
1880,Alina #12,Alina,0.6362724,0.9082031,0.5248184,0,M,-20.958,8.37733
1881,Lívia #12,Lívia,1.057549,0.9774961,1.010487,3,XL,-19.90218,8.406569
1882,Petra #12,Petra,1.150416,0.8770959,0.8850114,3,XL,-19.06019,9.092497
1883,Gizeli #12,Gizeli,1.26846,0.7892905,0.7902244,4,L,-17.43402,9.184089
1884,Marina #12,Marina,0.871191,0.5074064,0.2242979,1,XS,-16.64262,8.782033
1885,Vivian #12,Vivian,0.9176153,0.8171424,0.6127117,2,M,-14.57334,8.682792
1886,Caique #12,Caique,1.127203,0.4624359,0.2410489,3,XS,-14.07098,9.200384
1887,Severino #12,Severino,0.6719396,1.030536,0.7136028,0,L,-12.08491,8.455606
1888,Victoria #12,Victoria,0.6400549,0.5851836,0.2191803,0,XS,-11.62961,8.679999
1889,Erundina #12,Erundina,0.9857765,0.910504,0.817226,2,L,-9.639618,8.460514
1890,Carla #12,Carla,0.9049351,0.6480294,0.3800203,2,S,-8.387781,9.166712
1891,Juliete #12,Juliete,1.285763,1.090854,1.530011,4,XL,-7.755584,9.203424
1892,Alexa #12,Alexa,0.8826962,0.9218783,0.7501678,2,L,-6.35826,8.260721
1893,Marine #12,Marine,1.182171,1.048951,1.30074,4,XL,-5.12974,8.694675
1894,Janaina #12,Janaina,1.164865,0.6386286,0.4750862,4,M,-3.875817,8.789147
1895,Sandro #12,Sandro,1.055583,0.846156,0.7557763,3,L,-2.946202,9.132786
1896,Fúlvia #12,Fúlvia,1.142727,1.088629,1.35426,3,XL,-0.9647243,8.919965
1897,Plinia #12,Plinia,0.9136477,0.4779024,0.2086686,2,XS,-0.1170206,8.900604
1898,George #12,George,0.8215996,1.025741,0.8644407,1,XL,0.8464115,8.331473
1899,Talita #12,Talita,1.121446,0.387166,0.1681021,3,XS,2.45313,9.015849
1900,Matheus #12,Matheus,1.209055,0.5424309,0.3557418,4,S,3.796532,8.600163
1901,Enedina #12,Enedina,0.9582471,1.031143,1.018862,2,XL,4.873933,8.378123
1902,Augusta #12,Augusta,1.240302,0.8665152,0.9312791,4,XL,6.373049,8.441903
1903,Rogério #12,Rogério,0.8538394,0.6112894,0.3190582,1,S,7.559682,9.038182
1904,Rodrigo #12,Rodrigo,0.8229254,1.085192,0.9691108,1,XL,8.391387,9.245456
1905,Manuela #12,Manuela,0.7414153,0.7936043,0.4669492,1,M,10.00536,8.517876
1906,Mariane #12,Mariane,0.8587405,0.9136178,0.7167885,1,L,11.44415,9.184811
1907,Alana #12,Alana,1.182881,0.5879265,0.4088717,4,S,12.69975,9.046998
1908,Janiana #12,Janiana,1.234254,0.8180008,0.8258703,4,L,13.91907,8.675235
1909,Valéria #12,Valéria,0.6706346,0.8866179,0.52718,0,M,14.871,9.120959
1910,Hermeto #12,Hermeto,1.027191,0.8531501,0.7476567,3,L,16.50525,9.022352
1911,Zilah #12,Zilah,0.9590486,0.517575,0.2569137,2,S,17.28798,9.245336
1912,Hélcio #12,Hélcio,0.8360261,0.6019248,0.3029035,1,S,19.01301,9.015491
1913,Guilherme #12,Guilherme,1.207996,0.7095256,0.6081372,4,M,20.06383,8.545629
1914,Eliane #12,Eliane,1.104169,0.5806324,0.3722531,3,S,21.73053,9.020646
1915,Maria #12,Maria,0.7471506,0.696168,0.3621065,1,S,22.29544,8.875931
1916,Elias #12,Elias,1.283175,0.9747568,1.219209,4,XL,23.53583,9.004293
1917,Vitoria #12,Vitoria,1.056517,0.476802,0.2401886,3,XS,25.18728,8.864829
1918,Augusto #12,Augusto,1.0259,0.574708,0.3388438,3,S,26.13518,8.794869
1919,Daniel #12,Daniel,1.173442,0.9077627,0.9669549,4,XL,27.75495,8.428553
1920,Joana #12,Joana,0.9172112,0.8831465,0.7153768,2,L,28.84763,8.774458
1921,Daniela #12,Daniela,0.9680449,1.052668,1.0727,2,XL,30.42843,8.698402
1922,Andrea #12,Andrea,0.6311551,0.648877,0.2657425,0,S,31.45499,9.07225
1923,Teresa #12,Teresa,1.106172,0.8122581,0.7298117,3,L,32.66074,8.421151
1924,Patricia #12,Patricia,0.8532018,0.4731086,0.1909736,1,XS,34.04639,8.936875
1925,Edivaldo #12,Edivaldo,1.233675,0.7642523,0.7205668,4,L,-33.90683,9.702733
1926,Diego #12,Diego,1.034667,0.4866891,0.2450777,3,XS,-32.84294,10.09814
1927,Paula #12,Paula,0.6507447,0.3936498,0.1008395,0,XS,-31.27357,10.48724
1928,Brivaldo #12,Brivaldo,0.9665946,0.9574257,0.8860424,2,XL,-30.18251,10.0114
1929,Alexandre #12,Alexandre,1.189044,0.9351041,1.039724,4,XL,-29.14985,9.541702
1930,Fúlvio #12,Fúlvio,1.228333,0.9829455,1.186793,4,XL,-27.29021,9.778727
1931,Marcela #12,Marcela,0.9006184,1.002818,0.9057023,2,XL,-25.85827,9.50807
1932,Amaury #12,Amaury,1.026778,0.5341021,0.292904,3,S,-25.31685,10.18989
1933,Sandra #12,Sandra,1.25563,0.4290133,0.2311018,4,XS,-23.9767,10.41948
1934,Eliana #12,Eliana,0.8489519,0.6643264,0.3746675,1,S,-22.09649,9.8776
1935,Tito #12,Tito,1.14404,0.6178119,0.4366702,3,M,-21.37409,9.525549
1936,Rogéria #12,Rogéria,1.22791,0.8967828,0.9875092,4,XL,-20.20146,10.42112
1937,Thaysa #12,Thaysa,0.7980101,0.4875275,0.1896735,1,XS,-18.92034,10.09074
1938,Bruno #12,Bruno,0.6204159,0.9233744,0.5289791,0,M,-17.21074,9.567825
1939,Paulino #12,Paulino,1.176728,0.4263987,0.2139479,4,XS,-15.97672,10.25593
1940,Arthur #12,Arthur,0.7795174,0.4872741,0.1850855,1,XS,-14.51155,10.35846
1941,Lilian #12,Lilian,1.185064,0.9463093,1.061226,4,XL,-14.19938,9.955632
1942,Leilani #12,Leilani,0.9700739,0.6665684,0.4310169,2,M,-12.84424,9.946594
1943,Adriana #12,Adriana,1.207231,0.9002379,0.978374,4,XL,-11.4855,10.06732
1944,Maria #12,Maria,0.9230602,0.8726504,0.7029276,2,L,-10.11829,10.2117
1945,Ticiana #12,Ticiana,0.9965372,1.078834,1.159853,2,XL,-8.524801,9.96034
1946,Diogo #12,Diogo,1.21906,0.8065376,0.7930019,4,L,-7.339281,9.681929
1947,Liliane #12,Liliane,0.7951724,0.5279437,0.221634,1,XS,-6.654423,9.791203
1948,Nicole #12,Nicole,1.035134,0.4862562,0.2447523,3,XS,-5.378854,10.12821
1949,Rafaela #12,Rafaela,0.8392879,0.7525626,0.4753311,1,M,-4.060256,9.610474
1950,Heloá #12,Heloá,1.066991,0.9868962,1.039211,3,XL,-2.607554,10.38486
1951,Mateus #12,Mateus,1.295512,1.015808,1.336793,4,XL,-1.026734,9.806613
1952,Eduarda #12,Eduarda,0.9431285,0.5397907,0.2748032,2,S,0.1063111,9.639661
1953,Everton #12,Everton,1.077912,0.4243355,0.1940895,3,XS,0.9394454,9.785851
1954,Sara #12,Sara,0.8966552,0.7602426,0.5182388,2,M,2.974091,9.743392
1955,Raphael #12,Raphael,0.6880748,1.005461,0.6956101,0,L,3.426815,9.8232
1956,Iona #12,Iona,0.811704,1.002478,0.815731,1,L,5.324974,10.21989
1957,João #12,João,1.020985,0.8381328,0.7172076,3,L,5.975485,10.44407
1958,William #12,William,0.9461452,0.5752912,0.3131362,2,S,7.044571,10.22357
1959,Davi #12,Davi,1.00471,0.9850439,0.9748815,2,XL,8.716751,9.501306
1960,Giselle #12,Giselle,1.208403,0.6349568,0.4871921,4,M,10.19174,9.556886
1961,Sheila #12,Sheila,1.019416,1.06826,1.163336,2,XL,11.35847,10.06004
1962,Juliene #12,Juliene,1.270693,0.9814128,1.223895,4,XL,12.20441,10.31372
1963,Nivaldo #12,Nivaldo,0.9803503,1.061373,1.104377,2,XL,14.23465,10.29844
1964,Vitória #12,Vitória,1.066267,0.4298573,0.197022,3,XS,15.08243,9.629037
1965,Mauricio #12,Mauricio,0.6406642,0.3824275,0.0936977,0,XS,16.45521,10.35389
1966,Giselle #12,Giselle,1.297513,0.8568162,0.952548,4,XL,17.64517,9.911493
1967,Ana #12,Ana,0.6119045,0.71543,0.3131973,0,S,18.95769,10.08345
1968,Anderson #12,Anderson,0.6429546,1.080405,0.7505055,0,L,19.87424,10.27171
1969,Zilá #12,Zilá,0.7238656,0.4663486,0.1574271,0,XS,21.47403,9.846518
1970,Joaquim #12,Joaquim,0.779256,0.5707508,0.2538477,1,XS,22.76176,10.26611
1971,Tania #12,Tania,0.9023168,0.6764672,0.4129072,2,S,23.65071,10.04814
1972,Caetano #12,Caetano,0.8006094,0.5572178,0.2485825,1,XS,24.55747,10.00891
1973,José #12,José,0.7805392,0.6231544,0.3031,1,S,26.69321,10.36578
1974,Nicoli #12,Nicoli,1.05423,0.9832567,1.019223,3,XL,27.06044,10.43692
1975,Julieta #12,Julieta,0.8175238,0.5218248,0.2226127,1,XS,28.79304,9.992258
1976,Guilhermina #12,Guilhermina,0.6893216,0.8270911,0.4715509,0,M,30.25236,10.07057
1977,Leona #12,Leona,1.000474,0.5333158,0.2845606,2,S,31.37148,10.04617
1978,Rômulo #12,Rômulo,0.8416488,0.5498536,0.2544632,1,XS,32.87296,10.29316
1979,Victória #12,Victória,0.7691268,1.056148,0.857922,1,XL,33.67201,10.08469
1980,Uiara #12,Uiara,0.7830751,0.4498587,0.1584731,1,XS,-34.12509,11.52087
1981,Matias #12,Matias,0.8858808,0.5231234,0.2424284,2,XS,-32.67446,11.47365
1982,Etelvino #12,Etelvino,0.6207002,0.7460982,0.3455206,0,S,-31.62719,11.08909
1983,Elivelton #12,Elivelton,0.6416425,0.9467207,0.5750914,0,M,-30.46423,10.8091
1984,Mathias #12,Mathias,1.105327,0.5740431,0.3642334,3,S,-28.61149,11.56092
1985,Juliana #12,Juliana,1.061579,0.9776983,1.014757,3,XL,-27.02396,10.82365
1986,Sheyla #12,Sheyla,1.037256,0.7481404,0.5805669,3,M,-26.5863,10.77201
1987,André #12,André,0.9253305,0.4880385,0.2203967,2,XS,-24.87583,11.45981
1988,Alexandra #12,Alexandra,0.8910947,0.722542,0.4652112,2,M,-23.57461,10.96372
1989,Thereza #12,Thereza,0.6504495,0.9359591,0.5698063,0,M,-22.91614,11.67882
1990,Gabriel #12,Gabriel,0.806793,0.4006725,0.1295213,1,XS,-21.209,10.81364
1991,Otaviana #12,Otaviana,0.6630875,0.5833207,0.2256241,0,XS,-20.01332,11.3081
1992,Janice #12,Janice,0.7400967,0.965976,0.6905913,1,L,-19.17874,11.72211
1993,Nataly #12,Nataly,0.8104101,0.8199816,0.5448953,1,M,-17.07471,11.1814
1994,David #12,David,0.6846929,0.4169087,0.1190084,0,XS,-16.60378,11.64709
1995,Mariana #12,Mariana,0.624559,0.5985459,0.2237528,0,XS,-15.24111,11.62952
1996,André #12,André,1.219012,0.6773657,0.5593126,4,M,-13.32676,11.33374
1997,Amanda #12,Amanda,0.6782085,0.9718741,0.6405945,0,L,-12.01297,11.69973
1998,Graciane #12,Graciane,0.7299533,0.8909763,0.5794652,0,M,-11.2345,11.38069
1999,Juliane #12,Juliane,0.8023952,1.036928,0.8627512,1,XL,-9.516479,11.09226
2000,Paulina #12,Paulina,0.6172392,0.8160303,0.411023,0,S,-8.428133,11.4009
2001,Eloá #12,Eloá,0.6551524,0.8494837,0.4727727,0,M,-7.59078,11.55476
2002,Laís #12,Laís,0.9853255,0.5556701,0.3042383,2,S,-6.657268,10.77081
2003,Adriane #12,Adriane,1.038162,0.5144684,0.2747785,3,S,-4.606265,11.74188
2004,Júlia #13,Júlia,1.138874,0.8562674,0.8350155,3,L,-4.070668,11.42712
2005,Adalberto #13,Adalberto,0.8514016,1.030118,0.9034597,1,XL,-2.553626,11.12809
2006,Elton #13,Elton,1.178777,0.4675046,0.2576343,4,S,-0.9635423,11.3409
2007,Eloah #13,Eloah,0.6669079,0.5921127,0.2338162,0,XS,-0.3577366,10.95859
2008,Lucas #13,Lucas,0.6474186,0.9588491,0.5952312,0,M,1.622468,11.17949
2009,Nathaly #13,Nathaly,0.9371681,0.8177523,0.626702,2,L,2.800729,10.98224
2010,Eduardo #13,Eduardo,0.6026517,0.465306,0.1304799,0,XS,3.283271,11.61774
2011,Marta #13,Marta,1.11052,1.07568,1.284969,3,XL,4.823784,11.74889
2012,Breno #13,Breno,1.171168,0.7570066,0.6711482,4,L,6.610867,11.37765
2013,Otaviano #13,Otaviano,1.113147,0.6006111,0.4015497,3,S,7.983117,10.87169
2014,Adelaide #13,Adelaide,0.7114565,0.6995191,0.3481349,0,S,9.074078,11.70726
2015,Marcel #13,Marcel,1.205922,0.9691926,1.132764,4,XL,10.20918,11.00586
2016,Roger #13,Roger,0.6712061,1.016583,0.6936517,0,L,11.70307,11.57199
2017,Mário #13,Mário,0.8200059,0.7142592,0.4183393,1,S,12.51021,10.91183
2018,Michele #13,Michele,1.202527,1.061904,1.356019,4,XL,13.92333,10.99066
2019,Gustavo #13,Gustavo,1.20877,0.7966164,0.7670825,4,L,15.14878,11.6106
2020,Jaime #13,Jaime,1.158425,0.9470516,1.039,3,XL,16.52494,11.32196
2021,Rafael #13,Rafael,0.9036139,0.7505191,0.5089867,2,M,17.47552,11.51134
2022,Eloi #13,Eloi,1.174588,0.9205632,0.995389,4,XL,18.52026,10.78789
2023,Vinicius #13,Vinicius,1.148738,0.9873014,1.119749,3,XL,19.86664,10.93546
2024,Jozé #13,Jozé,0.8865094,0.9397333,0.7828754,2,L,21.51602,11.59517
2025,Adriano #13,Adriano,0.609208,0.7412918,0.3347681,0,S,22.68459,11.1017
2026,Carlito #13,Carlito,0.6093846,0.8833058,0.4754597,0,M,24.0169,11.53598
2027,Marcelo #13,Marcelo,1.043153,0.9145656,0.8725246,3,XL,24.75201,11.33059
2028,Martha #13,Martha,1.1565,1.073702,1.333254,3,XL,25.9095,10.82803
2029,Bernardo #13,Bernardo,0.6303661,0.4787977,0.1445097,0,XS,27.82213,11.33711
2030,Gabriela #13,Gabriela,0.8860345,0.5180464,0.2377869,2,XS,28.25115,11.31351
2031,Marianne #13,Marianne,0.7357902,0.7200716,0.3815095,0,S,29.87792,10.76728
2032,Plinio #13,Plinio,1.006314,0.7312618,0.5381204,2,M,31.58137,10.84226
2033,Josiane #13,Josiane,1.168832,0.9585951,1.074045,4,XL,32.84745,11.04596
2034,Gisele #13,Gisele,0.6720858,0.6847314,0.3151122,0,S,33.80856,11.4847
2035,Aline #13,Aline,1.123397,0.8764716,0.8629962,3,XL,-34.12174,12.07839
2036,Miguel #13,Miguel,0.9491375,0.8765647,0.7292846,2,L,-32.75711,12.82044
2037,Aleksandra #13,Aleksandra,1.078779,0.5877984,0.3727255,3,S,-31.60792,12.27208
2038,Artur #13,Artur,1.268694,0.5088111,0.3284506,4,S,-30.06345,12.82142
2039,Ticiane #13,Ticiane,0.9504515,0.4671776,0.2074407,2,XS,-29.09228,12.54109
2040,Guido #13,Guido,0.8247819,0.9197271,0.6976813,1,L,-27.79447,12.14521
2041,Marlene #13,Marlene,1.237761,0.4950207,0.3033076,4,S,-25.98203,12.9914
2042,Natali #13,Natali,0.6812178,1.001755,0.6836106,0,L,-24.52495,12.62014
2043,Jéssica #13,Jéssica,1.005064,0.4429507,0.197199,2,XS,-23.4106,12.71908
2044,Heloi #13,Heloi,0.6444291,1.044388,0.7029087,0,L,-22.93526,12.50431
2045,Willian #13,Willian,0.7606009,0.7813863,0.464396,1,M,-21.41669,12.29184
2046,Miriam #13,Miriam,0.8420451,0.7826855,0.515834,1,M,-20.36301,12.63371
2047,Alina #13,Alina,0.8569372,0.3987384,0.1362464,1,XS,-18.45469,12.9819
2048,Lívia #13,Lívia,0.7858634,0.392579,0.1211159,1,XS,-17.58642,12.99809
2049,Petra #13,Petra,0.9388104,1.087795,1.110893,2,XL,-16.5827,12.33902
2050,Gizeli #13,Gizeli,1.24519,0.5610768,0.3919948,4,S,-14.79559,12.82042
2051,Marina #13,Marina,0.8194901,0.755799,0.4681191,1,M,-13.55658,12.86785
2052,Vivian #13,Vivian,0.8376508,0.8965815,0.6733525,1,L,-12.24205,12.57788
2053,Caique #13,Caique,0.6394352,0.8504525,0.4624839,0,M,-11.43834,12.76364
2054,Severino #13,Severino,0.891418,1.037856,0.9601863,2,XL,-9.700567,12.3518
2055,Victoria #13,Victoria,0.6159354,0.4766679,0.1399481,0,XS,-8.625657,12.09
2056,Erundina #13,Erundina,0.6477659,1.095069,0.7767858,0,L,-7.645377,12.56119
2057,Carla #13,Carla,1.071695,0.9857464,1.041362,3,XL,-6.514938,12.08042
2058,Juliete #13,Juliete,1.128822,0.9025235,0.9194803,3,XL,-4.917387,12.97793
2059,Alexa #13,Alexa,1.197148,0.7492793,0.6721022,4,L,-3.271717,12.82384
2060,Marine #13,Marine,1.206108,0.5737808,0.3970802,4,S,-2.705789,12.64958
2061,Janaina #13,Janaina,0.7876508,0.5365478,0.2267517,1,XS,-0.8244362,12.61211
2062,Sandro #13,Sandro,1.094071,0.8479606,0.7866778,3,L,0.0817774,12.57033
2063,Fúlvia #13,Fúlvia,0.7285313,0.96716,0.6814671,0,L,1.066252,12.78744
2064,Plinia #13,Plinia,1.039007,0.822377,0.7026845,3,L,2.752185,12.32041
2065,George #13,George,0.7171242,0.4752016,0.1619385,0,XS,3.443996,12.49819
2066,Talita #13,Talita,0.9376886,0.8678232,0.7061894,2,L,5.322424,12.33061
2067,Matheus #13,Matheus,0.6495554,0.6202789,0.2499138,0,XS,6.660567,12.90342
2068,Enedina #13,Enedina,1.254784,1.08243,1.470174,4,XL,7.485933,12.75362
2069,Augusta #13,Augusta,1.188035,1.08183,1.390424,4,XL,9.071927,12.85081
2070,Rogério #13,Rogério,0.6473116,0.9146071,0.5414802,0,M,10.35538,12.0239
2071,Rodrigo #13,Rodrigo,0.7816759,0.8586098,0.5762599,1,M,11.6468,12.93996
2072,Manuela #13,Manuela,0.8866325,0.952525,0.8044451,2,L,12.35078,12.23866
2073,Mariane #13,Mariane,1.132492,0.8536718,0.8253101,3,L,13.90652,12.73364
2074,Alana #13,Alana,0.6526011,0.9531376,0.5928694,0,M,14.66717,12.59054
2075,Janiana #13,Janiana,0.8765025,0.8083675,0.5727576,1,M,16.29132,12.3721
2076,Valéria #13,Valéria,1.117564,0.8684148,0.8428047,3,L,17.63492,12.20802
2077,Hermeto #13,Hermeto,0.8306972,0.7850916,0.5120158,1,M,19.19739,12.65239
2078,Zilah #13,Zilah,1.15474,1.02899,1.222662,3,XL,19.75282,12.42481
2079,Hélcio #13,Hélcio,0.7937936,0.5024652,0.2004101,1,XS,20.98865,12.81768
2080,Guilherme #13,Guilherme,1.146509,1.015374,1.182033,3,XL,22.92113,12.27562
2081,Eliane #13,Eliane,1.288057,0.8637762,0.9610315,4,XL,23.39272,12.27753
2082,Maria #13,Maria,0.8233575,0.9216477,0.6993883,1,L,25.17848,12.04403
2083,Elias #13,Elias,1.165318,0.5465987,0.3481622,4,S,26.20581,12.47263
2084,Vitoria #13,Vitoria,0.7408333,0.7279625,0.3925893,1,S,27.28453,12.58118
2085,Augusto #13,Augusto,0.6208706,0.875926,0.4763607,0,M,28.86039,12.84685
2086,Daniel #13,Daniel,1.193449,0.8828431,0.9301884,4,XL,29.94617,12.85933
2087,Joana #13,Joana,0.8835421,0.5468276,0.2641971,2,S,31.2068,12.90505
2088,Daniela #13,Daniela,0.9901624,0.631633,0.3950354,2,S,32.80981,12.51254
2089,Andrea #13,Andrea,1.071675,0.5713037,0.3497816,3,S,33.63916,12.06747
2090,Teresa #13,Teresa,0.9749433,0.6373227,0.3960027,2,S,-33.36106,13.82728
2091,Patricia #13,Patricia,1.218903,1.030422,1.294194,4,XL,-32.15521,13.8111
2092,Edivaldo #13,Edivaldo,0.9118986,0.9417327,0.8087268,2,L,-31.52638,14.04357
2093,Diego #13,Diego,1.219894,0.8533758,0.8883884,4,XL,-29.71214,13.34194
2094,Paula #13,Paula,0.7904501,0.433486,0.1485336,1,XS,-28.82216,13.53455
2095,Brivaldo #13,Brivaldo,0.7580184,0.5840425,0.2585644,1,S,-27.12753,13.33738
2096,Alexandre #13,Alexandre,0.8068447,0.9368671,0.7081837,1,L,-26.26335,13.70811
2097,Fúlvio #13,Fúlvio,0.8951021,1.059152,1.004128,2,XL,-24.70119,14.18549
2098,Marcela #13,Marcela,0.6658875,0.5362837,0.1915094,0,XS,-24.20445,13.92242
2099,Amaury #13,Amaury,1.159895,0.4038418,0.1891651,3,XS,-22.0373,14.19442
2100,Sandra #13,Sandra,1.197521,1.017252,1.239198,4,XL,-21.33624,13.87488
2101,Eliana #13,Eliana,0.6056595,0.8575252,0.4453714,0,M,-20.48051,14.14991
2102,Tito #13,Tito,0.9931403,0.8968672,0.7988531,2,L,-19.00953,13.84953
2103,Rogéria #13,Rogéria,1.186505,0.4553196,0.2459813,4,XS,-17.15827,13.50224
2104,Thaysa #13,Thaysa,0.9394472,0.9571229,0.8606129,2,XL,-16.46821,13.36072
2105,Bruno #13,Bruno,0.8916996,0.6584125,0.386558,2,S,-15.36048,13.7523
2106,Paulino #13,Paulino,1.28696,0.587453,0.4441313,4,M,-13.55056,13.9185
2107,Arthur #13,Arthur,1.028342,0.4631158,0.2205548,3,XS,-12.70791,13.48896
2108,Lilian #13,Lilian,0.6781097,0.7280593,0.3594458,0,S,-11.31906,13.59067
2109,Leilani #13,Leilani,1.208744,0.5582664,0.3767187,4,S,-10.42071,13.88226
2110,Adriana #13,Adriana,1.127755,0.8024542,0.7261986,3,L,-8.353522,13.9537
2111,Maria #13,Maria,1.091959,0.5234798,0.2992307,3,S,-7.902373,14.23951
2112,Ticiana #13,Ticiana,0.8627344,0.9511825,0.7805573,1,L,-6.562502,14.24829
2113,Diogo #13,Diogo,1.125929,0.9934261,1.111174,3,XL,-4.972294,13.71692
2114,Liliane #13,Liliane,1.121884,1.036248,1.20469,3,XL,-3.606496,13.96996
2115,Nicole #13,Nicole,1.274651,0.6327112,0.5102729,4,M,-2.712008,13.69619
